Unnamed: 0,review_id,user_id,business_id,stars,useful,funny,cool,text,date
3923276,ROJ1aCwvlyMCCNO9B0fhSQ,-a8kCXUGCaGL1wN59YtCzQ,HY-MXAqblxgRPkxfyhi_ig,3.0,1.0,0.0,0.0,"Went here for the first time and an torn on whether it was a 3 stars or a 4. If I could I would give it a 3.5. Coming in I was honestly surprised how small it was. They do have a outdoor covered seating area which is pretty good size but inside is pretty small. The atmosphere is were bar like, it is very casual and can get pretty loud. Luckily there wasn't a ton of people when we went otherwise I don't think we could have heard ourselves think. It is low key but very clean including the restrooms.  Service is good, the lady that waited on us was very friendly, stayed on top of drink refills and didn't bother us to much. The food is where I am torn. I got the pork chop which was HUGE, it had good flavor but it was pretty fatty and not a lot of meat, parts of it were under cooked. The sides it came with of red potatoes and asparagus were very tasty but the asparagus had a little to much pepper. My husband got a 10 oz sirloin, he again liked the flavor of his steak but his wasn't evenly cooked , he also had the issue with the excessive pepper but on his fries. Prices are reasonable and portion sizes are good. It's just there was some execution issues with the meals. I would try it again to see if this was a fluke because there was potential.",2018-06-16 23:52:34
6092171,2IbIwvq4PmowoJlOL-e86g,-dN3ww2WYLkwAbZtJHcLHQ,XQ6mIXhO9YjMKys2r-J5dQ,5.0,1.0,0.0,1.0,Love this place for late nights cant beat it..good people great pizza! Customer service is good so nice everytime,2018-04-20 03:54:04
4139543,UR5GtQpcFxkMdznaWpIYew,-egNZ-P9P7oio9M9R-Xz7A,OWOOc0YjU_kioLeEgo5VCA,3.0,0.0,0.0,0.0,"I honestly do not get the hype of this place.  To me it was about as good as Cracker Barrel but with less selection and a way longer wait.

The GOOD:
Our service was fantastic.  The biscuits and jam were great.  The pork chop and steeplechase pie were both good.  Fried green tomatoes were pretty good.  They would've been much better had they been crispy.

The BAD:
Hot chicken was awful.  It was so salty it was totally not edible.  The regular chicken was decent.  Mac & Cheese and hash brown casserole were plain and nothing special.  Chess pie was not good at all.  It was very bland.  The fudge pie was decent.  

The WORST part is that we were told the wait was 35 minutes and we waited DOUBLE that. 

Overall, the place is decent.  The biscuits were the only thing that made this place special.  If I happen to be out there and there was no wait I might consider stopping.  However, I would NEVER EVER wait longer than 5 minutes for Cracker Barrel level food.",2021-07-02 23:31:29
4271488,XxeArweIdP11yKBwUv1nag,-ne-7caCLAk2j3kD7tzBGw,iSRTaT9WngzB8JJ2YKJUig,1.0,1.0,0.0,0.0,"TOTAL TOURIST TRAP!!! Beware!!!!! HORRIBLE customer service. Ordered the special breakfast with coffee. I got the coffee and it tasted like tar. Told the waitress who was THE SWEETEST and she said I'll get your money back. The manager came over (bigger guy with glasses) asked what the issue was told him I didn't like the coffee and he looks at me like I have 15 heads. I said is there a problem. He said we normally they don't give refunds if you don't like something. My jaw hit the floor. I don't like your coffee it sucks! If I don't like something I want my money back. He argued with me because I asked for my $3 back because your coffee taste like tar. I've never ever been to any restaurant in my life where if the guest doesn't like something they won't give you your money back or at least offer anything else. The breakfast was subpar. The ham was ok I don't think it was life changing or he ""worlds"" best as they say. They must have gave themselves that title. The grits were bland and tasteless the egg was overcooked. The saving grace of the whole meal was the biscuit! Don't waste your money here go somewhere else. I'm sure there's a ton of other places around to get better breakfasts, service and a decent cup of coffee.",2016-08-14 15:39:01
5674961,XXvQwfH_hIsjTQywg58U2g,-nmTwBe8ITqGPNoImxWCLg,oIH5YWPy_g61YXM6R900Wg,2.0,0.0,0.0,0.0,"Worst service I've ever had at Puckett's Restaurant. I work downtown so it's nice to have a meat & 3 type restaurant in the area. Puckett's is usually on our list of go to places for office celebrations. This occasion was no different. Puckett's was our first choice due to variety and proximity. However, the wait time for food was at least 30-45 minutes. This count started AFTER we were seated and had our drink orders.We ordered 2 salads and 2 burgers. How hard could that be to cook and produce at a decent time? Sure the restaurant was busy. That's what happens during a lunch rush! When we finally received our food only 2 orders was presented. The remaining 2 were not delivered for another 10-15 minutes. Seriously. And a couple of the orders were wrong, under-cooked, and cold! The server blamed it on the kitchen saying mostly everyone was new while he himself had only been there a month. To round out our meal, the checks were divided incorrectly. even when we asked him to redo them they were still wrong. We finally gave up and ended our experience. My vow is to never return. I feel my co-workers agree.",2014-08-13 19:36:34
2300130,nfZDS-ZEaQiQKE5M5Mo_Fg,-oldzSOhMXzZhZBuoh0tlQ,6GXMHrB8u-3nq87zE1Av0w,1.0,3.0,0.0,0.0,"DRY IS AN UNDERSTATEMENT. Holy crap their food is super dry. I was starving one night and decided to order in from BBB and got the baby back ribs, mashed potatoes, baked beans and cornbread. Thank GOD I had two 20oz Arizona teas in my fridge, otherwise I don't know how I would have gotten that food down!",2012-02-12 20:27:13
4482426,mtmKpwMXg5l6hRVFN4Kbzg,-pfPBJzVB-EBwaFX8B59gQ,8pqdJjefYq-a9IBSJJmKwA,3.0,0.0,1.0,0.0,"Came here for restaurant week, but the dishes were very so so, the best food was salmon, very fresh! Carrot soup was the best among three appetizers. Desserts were either way too sweet or too plain. We ordered extra chicken liver parfait, this is amazing!!! Definitely should try",2018-10-06 02:51:58
265861,96Ss_9AD7FpnURXOnF-reA,-som6H_3XhIFyu6p2nZfGQ,oThWInL6gUCt2d98fSIAfA,4.0,0.0,0.0,0.0,"We were riding our bikes and decided to stop for some drinks and food to share.  We enjoyed our experience.  We sat outside and enjoyed being there and keeping an eye on our bikes.  Unfortunately it was hard to find an open table outside because most were not cleaned off.  It seemed as if cleaning off the dirty tables was not a priority.  After others left their tables, they were not quick to remove dirty items.  This being said, our service was great and we really enjoyed our drinks and food.  I would recommend coming here whether you sit outside our inside.  Inside there are great tvs and they love to show soccer games!",2017-09-07 22:21:00
4782925,pzfeWq9yYB5epuZmxnrawQ,-zdq6gJg4-FOTh7V8E7iaw,BjeHLwKOlHyV6DJgmZxAjA,4.0,1.0,2.0,1.0,"Jimmy J's. Or as I like to call it, Jimmy John's (not associated with Jimmy John's). Or as the Red Hot Chili Peppers call it, Jimmy J John-a-jomalomajon a Jonah J Jimmy Jommy jeen jang jong.

Breakfast in downtown New Orleans, what could go wrong? Luckily for us, relatively little. Parking is a bit of a nightmare, bit of a death trap, but that comes with the territory.

It's a tiny place, just FYI. We didn't have to wait at all for a table for a party of four, but if there was a rush you're just going to have to wait outside I guess.

Service was friendly, but you care about the food, don't you? You and your unsatisfied mouth.

French Toast Monte Cristo was good. It wasn't overly sweet (which surprised me since everything down here seems to be overly sweet) and struck a good balance with not only the flavors but the textures as well.

Biscuits and gravy were delicious, though very heavy so we could barely finish them.

I also go to try the Huevos Rancheros, which got a ""meh"" from my wife for being a bit too cold of a dish. I thought it was just okay.

It's a nice spot. I will never be back because I don't live here and will never go out of my way to come here again, but it's nice.",2016-07-06 23:52:49
468509,YApVNUYHSIUV0CO3DDSmFQ,04hS_dGfUZd_5iJYRdPHLw,u7_3L1NBWgxhBM_B-cmmnA,4.0,1.0,0.0,0.0,"Been to Pizzeria Vetri plenty of times. I'm definitely a fan of their pizzas - the crust is very light and the sauce:cheese ratio is quite enjoyable. The seating inside is communal tables... although if the place is packed, there aren't many places to wait besides by the doorway which can be a little awkward at times. 

Diana has been our server on multiple occasions and she is one of the nicest, bubbliest servers I've ever met. I am also thinking that she has superhuman ears because the last time we were there, she took our plates and utensils away, then brought out our dessert (fried dough)... my husband said, ""I wish she didn't take our forks."" and she magically reappeared with clean forks. 

Favorite pies are the margherita and salsiccia. Give it a try!",2014-10-02 20:58:05
3988335,E0zcjylZCEViTGp6L-tOeQ,06Yz-YYYa1U9PN37b6UniA,bZrHCONNCQ8NEeXjNnlY0A,4.0,2.0,0.0,1.0,"OK,first off this review is based on being an experienced 20 year BBQ judge who has his preferences so understand up front I am critical.   I ordered the four meat sampler with my chosen choices being dark meat chicken quarter, pulled pork, St. Louis ribs and an unusual item being their Montreal corned beef.  Sides of potato salad and cole slaw.  My one big thing was the Q was done in Hickory (easy to tell) and they said some apple too.  My two least favorite woods but I will say they did a good job with it.  Not over smoked.  I'm an oak fan or more like an anything but hickory fan, sorry.  Having said that the chicken was a little over cooked and dry.  Dark meat chicken should never be dry.  Nice flavor however.  Pulled pork was good.  Hand pulled and some nice bark and nice rub flavor.  Ribs were over done and fall off the bone but if you like that, great.  Judges look for clean pull but not fall off.  Flavor was very good and a very nice flavor rub.  Not sauced which is also good.  Let the customer choose his sauce.  The two sauces were excellent and I would love the recipes.  The Ancho BBQ was tasty with a little vinegar tang.  The Memphis had some nice pepper notes.  I plan to do a tasting next time of all their sauces.  Will be worth the extra charge to try them.  The Montreal corned beef was really tasty.  Years ago I was told to try it if I ever got the chance when I was in Canada.  I can't vouch for authenticity but I can vouch for it being really good.  I have cooked close to 5000 lbs of regular corned beef in my life for my club and this was cooked perfectly.  The slaw while fresh and nice looking was just not my favorite flavor profile.  Not knocking it at all.  Just not for me,  The potato salad was good. 
Service on the porch was very good.  Didn't go inside so can't comment on the inside or bathrooms.  Lots of fans on the porch making the heat tolerable.  
While my gold standard for restaurant BBQ is LeAnn Whippens Deviled Pig in Tampa, that is a long drive.  So would I go back which in a nutshell is my key? Very much so.  Close to the house, above average BBQ, exceptional sauces, nice seating, very prompt efficient friendly staff.  I would bring friends here anytime and expect it would be a pleasant experience.

Took some friends and went back today for lunch.  Friend had wedge salad with pulled pork upgrade. She enjoyed it very much and a healthy portion of pulled pork. A little pricey though.  Tried the brisket chili and it was excellent. Even better than mine.  Baked beans were also first rate.  Tried spicy ancho sauce and was very good.  Also tried the cajun butter just to taste it . Not really for pork or beef but would be excellent for wings.  Somewhat similar to Frank's wing sauce but with an interesting flavor twist. Brandy gave great service. Never an empty drink.",2020-07-06 21:19:22
3607055,qyrty_7GEQpacMQcIGt-qA,07aVWNhBhpwqW3MdqoKDKQ,Vz2RN55rTJBGn43K1v84nA,4.0,2.0,0.0,1.0,"Oh sad day. I won't alter my rating but my last trip to Domenica revealed a change to their happy hour. Apparently someone on Yelp complained about the drink prices so now the specialty cocktails are not half off. But the wine, beer and well drinks still are. Which seems like their loss, I mean, I'm sure they are losing more on half priced wines and bottled beers than they are on liquor. 

Our server then went on to tell us he was glad for the change because it's a lot of work for them anyway. What? As someone who has worked in the service industry for a long time, I am not sure why it's bad to bring in extra customers during a typically slow (dead) time of the day.  Plus, they are still coming in for half price pizzas and other drinks. His comments didn't really make sense to me and they  kind of turned me off. However, the pizzas were still very good and really, I find their wines by the glass more appealing than a lot of things on their ever-changing cocktail list. 

And the stracci with oxtails is amazing!!!!!",2011-10-06 15:01:51
957689,lmw8vupof7ltV1wByNPJ3Q,08m1pM5keN0lx84c5Jyquw,PbKI7fTEEdSmRefhE8n_XA,2.0,1.0,0.0,0.0,"Not too sure why I got more than one awkward look from the girl working the window as I pulled up and paid for my order. I didn't realize I was so out of place using the drive through at a fast food joint.  Don't dare judge me based on my Friday night dinner choices!  

Two stars for the glorious fries.  0 stars for everything else.",2016-07-23 20:25:06
5532284,39Pcljs2nu5yF1IZcivRYw,09jWQ6lhvHEQG7XpSW76VQ,SdlyyoVjv7XsAB5Gz9_Ilg,2.0,0.0,0.0,0.0,"Nice place to watch a game. Plenty of TV's, big bar. 

The wings are ok with several options for sauces. 

Unfortunately, I fell for the special trap and ordered the surf and turf. 
Sirloin steak and fried shrimp. 
I ordered the steak medium, and it came out well well done. The shrimp were tiny little salad shrimp. I am not sure they were really breaded or just thrown into the deep fryer. 
The baked potato was hard as a rock. Very undercooked. Since they cut it in half, you would think that they'd notice how hard it was. 

Service: we did receive excellent service from the young lady who took care of us. She was very attentive and kept our drinks refilled before we could ask.",2021-01-02 01:14:42
700002,Sv4XiKzP4exnjPFfO57pfA,0DB3Irpf_ETVXu_Ou9vPow,uE40984_YDgVvPeRpFcCaQ,4.0,1.0,0.0,1.0,"Jesus this place is expensive lol. The BBQ dishes are definitely some of the best I've had though. We went with the wagyu slider, TFH BBQ, and skillet cornbread. Know going into this place that it's tapas style, so everything is in really small portions. 

The slider was succulent and delicious but so small. It's literally a single slider for $5. The bbq consisted of a tiny rack of ribs and a small pile of pulled pork. The cornbread was one piece of cornbread. All of it was delicious. I cannot say that I would be willing to pay the money again, but it was worth the experience.",2016-05-27 22:41:02
2264463,KgfS7RJ98MYgscotudgmpA,0DK-fg2ZBnpkMKnU9SgPMQ,jOUSxBXomtgJQbrapKU3SA,2.0,1.0,0.0,0.0,"I was hoping for a good experience and another place to dine in the future.  I did not find that here.

In my entree the chicken was cold.  The plate was warm but the food was not.  I also was looking forward to a nice frozen margarita but the machine was broken.  Machine?  So much to a drink made to order!

This was the second time we tried this place and sadly probably the last.",2018-08-09 14:10:34
3620971,NKk3Vu4to_aguV6MvdR-6w,0EM2V91WMRe1V1ZrxiRN6g,GST3wg-wej15vHeCvaXE6w,4.0,0.0,0.0,0.0,"I had a handful of friends recommend this place while I was in town for a bachelorette party.  We purchased some frozen drinks on the first floor and then made our long trek up to the rooftop. 
There was plenty of seating (and also numerous water coolers and fans) on the rooftop and a great view of the area.  It was fairly empty when we arrived around 11:30 AM on a Saturday.",2018-07-31 15:56:22
1793475,qPeQHls9245GKj496SDQ1A,0FyfxrAMHm7AlrAkAXZQ9Q,5aylC28sgOxLa1OLF0BIRg,2.0,2.0,5.0,0.0,"Is this the same restaurant we visited last year that I rated 5 stars?  The service was friendly, but there's a big BUT.  I apologized ahead of time to our server and said I cannot eat cheese, I do not like it in any form, and she was gracious and said they can cater to any dietary preferences.  She then proceeded to offer us a pizza appetizer, with cheese, and my dear husband said, ""we would, if you can leave the cheese off of part of it.""  She had forgotten the 5 minute conversation we JUST had about no cheese.  We all had the minestrone soup, which was fine, nothing special, just like the dry bread.  The meals came out, my husband and friend had the lasagna special, which they had only 1 of left (at 7:00 pm, mind you), so my husband had the seafood lasagna.  I tasted my dish, and I was certain there was cheese in it, as it tasted like dirty socks dipped in molded grass, spaghetti with meatsauce, sub the meatballs with cheese, for sausage.  I had my husband taste it, and I took a few more bites, before he insisted I send it back.  I'm not a send-it-back kinda gal, but our server confirmed that the meat sauce had cheese in it.  Really?  Again, after our 5 minute discussion on dietary preferences at the beginning of the meal?  I asked if she could do marinara, if it had no cheese, and I was gracious the whole time, but this is a HUGE misstep.  I am slightly lactose-intolerant, and could definitely feel later on that I had ingested cheese.  The fact that she had no clue or inclination to ask about this is a problem for me.  And the food itself, when it did arrive without cheese was so pedestrian that I could barely eat it.  She noted that the bill said 2 of my entree, but she took 1 off, she should have comp'd my meal, especially since my dining partners let theirs become cold while waiting for my remake.  

We won't return here.  There are several other wonderful Italian places in town that will serve me food without cheese, and take extra care to make sure I know what's in my food.  

If you have food allergies or sensitivities, this place probably won't pay much attention to them.",2013-09-13 20:01:59
4685695,voBivGtpUSDlvoPHyOsKTA,0Igx-a1wAstiBDerGxXk2A,-mcTFLh291MWYECT2bAr3Q,3.0,7.0,1.0,3.0,"Jaeger's was an institution on the lakefront until Katrina.  And I've always thought it was OK.  The advantage to the Lakefront location was that you ordered & paid at the counter and then a server brought your food.  This was ideal for large groups (no bill politics at the end).  The new location on Clearview is a basic NOLA seafood restaurant, lots of boiled (in season) and fried.  Good but not great.",2009-02-17 16:29:47
1367138,UVYMhcC0YNM5Rr3HfcNAwA,0LhWCHc3V8THhe7x1eLWeQ,26jYcdFR5oLqKDKpTH0JIQ,5.0,0.0,0.0,0.0,Excellent crab meat salad and seafood gumbo. Great service with great old friends.  Would come back again and again for more.,2022-01-13 19:10:35
6328138,rXDz7Hd4mYFCRBCbcJVV4g,0PkCxX5PeubHdkOLnvSVaA,F1UxFp_b7Gdi-OGERx1jow,3.0,14.0,8.0,12.0,"We went here for a nice late lunch and the place was not overly busy. The service was a bit slow as we were sat back at the end of a room. The food tasted as expected and was fine, nothing to brag about, ha. I thought the lobster bisque was a bit too creamy tasting and could have been better. The prices are a bit on the higher end. The biscuits were warm and tasty. Overall it was a nice dining experience, but nothing special.",2017-10-26 18:05:56
3258670,PC6rheoIM6eO91gD4gx6HQ,0Q1FC3rbRJeHIsYsqxuuww,YPTYOQO8Lg9BtHsRwYBY7g,3.0,2.0,0.0,0.0,"After being unpleasantly surprised by a shrunken pho bowl tonight, I couldn't help but wonder, is it only going to be a matter of time before they start charging for the garnish? 

Damn it Mai Lee! What's going on? Pho is just not pho without the signature deep bowl. If you are gonna shrink the bowls, at least offer two size options with different prices. 

I've been eating at Mai Lee since 1998. While my recent experiences have been disappointing, I will continue to eat here, mostly due to lack of a better option west of Kingshighway....I do think the recent over-emphasis on profit and slack on quality have opened a window of opportunity for potential small Vietnamese restaurant owners out there to bring some much needed competition to this part of town.",2010-10-08 03:31:56
4073154,WhzGORpXE9Mk1KAoOJwZng,0VYxTV3UNsaulRInHjaxhA,h7TO_IsmLCYmKKDVOOIeFw,4.0,1.0,0.0,0.0,"Very aesthetically pleasing area that have current lifted mask restrictions, but still socially distance if you eat in. The waitress was nice and knowledgeable about some nice recommendations.

The takoyaki was amazing but it was also the first time have a takoyaki skewer with broccoli. Would have still preferred a traditional bowl of takoyaki, but the favors were great.

Out of the three sushi my favorite is the Mr. Shiro. This is a must try especially if you like eel. Very nice crunch and texture to it that brings a little heat as well.

The Lost Rainbow was alright. The fish was fresh and flavors were alright. Everything seems to blend in and get lost so it was slightly ""too much"" in my opinion. The flavors didn't clash, but also didn't truly compliment. Sounds amazing, but tasted average.

Lastly, the Rolling Fire. I was pretty disappointed in this one. It packed some heat, but everything was lost. The shrimp tempura inside the sushi was disappointing; it was overdone and no crisp I was to it at all. Scallops were nonexistent and if they were, the scallops were chopped enough to where they basically didn't exist. 

All in all the choices were a hit and miss. Some things were great and others were disappointing. The price was good for what it was and if you come here I recommend the Mr. Shiro.",2021-06-17 01:33:24
773985,piNY-MZsNeslA3YIt4hb1g,0XmgOinrZWNO15DlimRQeg,0Y5OG0uk8exyeYdqxKa1XA,4.0,0.0,0.0,0.0,"I really like this new spot north of Doylestown. German food with some traditional items as well. Reasonably priced, good bar scene, and tasty small plates. The noise level is too loud on weekends in the main room, but otherwise, it's great.",2016-12-06 01:32:56
6443064,2MXZR026Fv0eUaindxTDGA,0_NbnQy2AwOUDtDUr4uDTg,QHWYlmVbLC3K6eglWoHVvA,5.0,1.0,0.0,0.0,"Asked our son for a recommendation when we were driving to Tallahassee from Venice and this is where he sent us - terrific!

Parking is definitely an issue but we managed to squeeze into a spot behind the restaurant.

I had the Eggs Barbacoa (as they say, ""breakfast for lunch"") and Carol had the Cedar Plank Shimburger. Both were excellent and I want to go back again and again to sample the rest of the menu. The beer selection is above average and the prices are not cheap, but I feel that the quantity and quality of the food measures up nicely.",2013-03-28 21:07:55
1102975,UWiN0rwAOxzWOyJRhAkNVA,0cJQ8OesP0BLcLbAjAbY0Q,Sv1MEZP-mMfp8SmE0hwYEA,3.0,3.0,0.0,0.0,I had the soy ramen with extra noodles and thought the noodles could be more incorporated with the soup. It made me very full but not so satisfied. The flavor could've much been better.,2015-10-23 08:18:25
6335981,-XqKgM_YVbeLBYDLm_-RLQ,0dxR_Q8PCOOWNkfpvI4t3w,ELY0HI8GDEx0jkmREVna0A,5.0,0.0,0.0,0.0,"This place really put fishtown on the map, great outdoor german biergarten with fun games, delicious pretzels and of course liters of beer. They are still open in the winter, but its a much smaller area.",2016-10-28 19:44:25
1606662,mw4vgGQJCsol0kUiEUZdnA,0fyFXquKQaoCo7lWpJUHYg,OcCrSDYR5cETO4FZ7R2iEg,5.0,0.0,0.0,0.0,Seamus' Irish pub is definitely a diamond in the rough.  The rustic building with an atmosphere of old Ireland is intriguing.  The wait staff is very friendly and generally fast to respond.  Their hamburgers are beyond reproach and are generally considered some of the best in the St. Louis area.  I highly suggest trying this place out and I don't think you'll be disappointed.,2011-11-12 04:46:26
4325600,vP7sFglydAQn7Mn1f2gQOQ,0oCm9-x1Avrm4Owr3K-ckg,O1Cw2yzf4bCuKjbVTljqUQ,4.0,3.0,1.0,2.0,"I came here with my girl and her family the other night. It was my first time here. I was definitely impressed by the ambiance and environment. 

We started with the tableside guacamole. One of their signature appetizers. I thought it was decent, pretty good. I played it safe with a blackened grouper sandwich that came with fries. No complaints, it was good, the same as everywhere else. 

Our server was nice and attentive. We had everything we needed and she informed us of their nightly specials. Everyone liked their food and drinks. The red sangria pitcher was a hit at our table. I can see us returning eventually if we are in the area!",2016-02-01 19:09:39
4291049,az0bBPcP4bbvSRZxbFYLlA,0oWnBfUjAv7ZmTWaW8Ufdg,W06QBC9vkxA5CVBNVrOMRA,3.0,0.0,0.0,0.0,"We were originally going to Honey's for brunch, but there were so many people outside we decided to see what the wait was like at North Third.  I was shocked that we were next on the list because the place was pretty bustling, and it was Sunday at noon.  We only waited about ten minutes to be seated.

I ordered the Biscuits and Gravy dish, being on a B&G kick lately (not sure why!)  BF had the Breakfast burrito.  His mom had the challah french toast and a side of bacon, and his dad the eggs benedict.  The portions were huge and great for the price!  Service was quick and food was pretty good.

I didn't care for the sausage in the gravy.  It was not the crumbly breakfast sausage I am used to in breakfast gravy, instead it was sliced and spicy.  The biscuit was a little dry.  I much prefer the b&g at Green Eggs Cafe, but I would try another dish at North Third when we go back.  BF had the same review for his burrito.. was tasty but Green Eggs does a better job all around.  The french toast came with 3 HUGE slices.  His mom ended up sharing with all of us.  We thought the side of bacon was only $1 due to weird spacing on the menu, but it was really $4.  (add $1 for bacon only applies to the omelet).

The decor was a little strange... a taxidermied boar with the head on one wall and the tail on the wall behind it?  Spiders and skulls and other assorted halloweeny decorations?  All of them, and the walls, covered in a thick cake of dust?  They definitely need some work on cleaning up the dining room.  It is a bit unappetizing to see that much dirt and grime in a place where you are about to eat.  I can only hope the kitchen doesn't look like that.",2012-03-12 18:41:36
